4,1,154,2,7.2194,43.585,-6.1307,-2.3289,-55.22,1.5301,-0.26092,-0.19546,-4.6399,-0.75532,-0.22811,1.5049,-0.20607,3.9331,1.5352,14.33,0.40992,0.23006,0.062162,2.3719,0.31224,11.747,0.71176,0.21357,-1.423,-2.1574,0.80948,1.6862,-6.8327,6.8327,-4.9588,-2.8789,0.33434,0.1697,-4.1659,4.9588,-1.423,-2.1574,0.80948,1.6862,-6.8327,6.8327,-270.79,-31.455,12.274,21.189,1116.6,-270.79,-31.455,12.274,21.189,1116.6
4,2,486,2,23.356,40.338,-7.3673,-2.0812,-56.163,1.6726,-0.23209,-0.17596,-5.1233,-0.58884,-7.1925,1.3366,-0.17742,5.7452,1.8597,17.341,0.30302,0.23145,0.060941,3.2737,0.38297,15.483,0.97419,0.28334,-0.26522,2.6305,0.14396,0.61998,-2.3057,2.6305,-4.1216,-1.7899,-0.12365,-1.0371,-2.319,4.1216,-0.26522,2.6305,0.14396,0.61998,-2.3057,2.6305,-2.1699,7.6444,52.912,217.17,316.8,-2.1699,7.6444,52.912,217.17,316.8
4,3,465,2,21.221,45.01,-6.7091,-2.041,-58.333,1.5577,-0.3141,-0.20339,-5.0883,-0.81009,-0.50097,1.5186,-0.21081,4.7782,1.7442,15.689,0.36354,0.24579,0.065511,2.8413,0.3388,14.042,0.72492,0.24484,-4.5938,-8.3532,1.0109,0.37281,-6.5274,8.3532,-9.7277,-6.8725,0.43742,0.22716,-4.0393,9.7277,-4.5938,-8.3532,1.0109,0.3728,-6.5274,8.3532,-1440.1,9.2365,13.854,33.865,3197.1,-1440.1,9.2365,13.854,33.865,3197.1
4,4,488,2,21.237,70.354,-6.5773,-1.1485,-66.123,1.7502,-0.5229,-0.25152,-5.5664,-0.35722,1.113,-0.4774,-0.26729,3.1292,1.2378,12.495,0.30781,0.25977,0.079662,1.8663,0.44675,9.6426,1.4384,0.18825,-15.7,1.8619,2.2513,-10.761,-23.437,23.437,-10.353,3.6943,1.2885,-12.842,-21.699,21.699,-15.7,1.8619,2.2513,-10.761,-23.437,23.437,-710.6,-7.2494,5.9667,184.56,3028.3,-710.6,-7.2494,5.9667,184.56,3028.3
4,5,96,2,4.7469,43.111,-5.8161,-2.3768,-54.605,1.6059,-0.24491,-0.19691,-4.4519,-0.69003,-0.25619,1.3257,-0.18508,3.7198,1.4586,13.491,0.36624,0.22895,0.061404,2.2382,0.30887,11.275,0.74824,0.20125,-0.11193,0.24529,0.72518,0.2128,-1.5313,1.5313,-2.0812,0.98555,0.30897,-0.683,-1.671,2.0812,-0.11193,0.2453,0.72518,0.21281,-1.5314,1.5314,-257.31,9.3206,11.656,28.004,1149.7,-257.31,9.3206,11.656,28.004,1149.7
5,1,22,4,1.8962,40.278,-7.5106,-2.0656,-56.394,1.6865,-0.227,-0.17313,-5.1772,-0.5979,-8.1634,1.3225,-0.17724,5.7892,1.8649,17.578,0.29475,0.23044,0.061003,3.2951,0.38572,15.581,0.99307,0.28727,0.021041,0.034064,-0.0031757,0.016312,0.384,0.384,-2.416,1.8506,-0.081809,0.8698,-0.023192,2.416,0.021049,0.034066,-0.0031769,0.016313,0.38403,0.38403,-272.25,-0.42419,15.291,290.01,1191.7,-272.25,-0.42419,15.291,290.01,1191.7
5,2,22,2,2.0283,40.26,-7.511,-2.0665,-56.398,1.6867,-0.22754,-0.17301,-5.1781,-0.60031,-8.1482,1.3221,-0.17876,5.7821,1.8658,17.612,0.29411,0.23021,0.061045,3.2932,0.38555,15.562,0.98913,0.28727,0.0040984,-0.046638,-0.0017653,-0.0049633,0.016489,0.046638,-0.024386,-0.068093,-0.00020294,0.0056144,0.0019779,0.068093,-0.0091651,-0.066421,-0.00022164,-0.0033793,-0.0012928,0.066421,-21900,-907.52,-98.435,82.799,12612,-21900,-907.52,-98.435,82.799,12612
5,3,22,4,1.9471,51.777,-3.8833,-2.7846,-54.075,0.13766,-0.2443,-0.19887,-3.4905,-0.093337,-0.86386,-2.743,-0.11677,1.6364,0.74938,9.2413,1.0571,0.22779,0.059036,1.0014,0.40906,7.0621,1.0159,0.13589,-0.0051985,-0.055173,0.012715,0.052934,-0.054252,0.055173,0.33347,-0.62311,0.02943,-0.051481,0.72386,0.72386,-0.0051993,-0.055176,0.012716,0.052935,-0.054273,0.055176,0.58495,3.2834,8.1723,48.798,431.98,0.58495,3.2834,8.1723,48.798,431.98
5,4,27,4,2.1745,51.778,-3.8956,-2.7788,-54.133,0.13523,-0.24505,-0.19894,-3.499,-0.089322,-0.89624,-2.7471,-0.11594,1.6377,0.74949,9.2528,1.0585,0.22818,0.059113,1.003,0.41049,7.0776,1.0178,0.13626,-0.049547,0.089606,0.015089,0.050841,0.1714,0.1714,-0.17424,-0.49024,0.031792,-0.32586,0.92145,0.92145,-0.049551,0.089607,0.01509,0.050845,0.17139,0.17139,0.85396,5.5301,8.4595,124.64,573.48,0.85396,5.5301,8.4595,124.64,573.48
5,5,23,4,1.7199,40.261,-7.5264,-2.0624,-56.419,1.6857,-0.22756,-0.17303,-5.1858,-0.59865,-8.1813,1.3259,-0.17819,5.8048,1.8679,17.615,0.29485,0.23018,0.06103,3.3033,0.38615,15.61,0.99349,0.28837,-0.026805,0.09471,0.00080488,0.06033,-0.037525,0.09471,0.085877,0.13282,-0.018469,0.68194,0.027721,0.68194,-0.026798,0.094725,0.00080451,0.060336,-0.037527,0.094725,-898.05,-1.5738,273.24,301.21,1292.3,-898.05,-1.5738,273.24,301.21,1292.3
8,1,474,1,9.709,51.982,-3.6631,-2.8313,-53.831,0.023898,-0.25241,-0.20179,-3.3989,-0.10075,0.57914,-2.8283,-0.1434,1.6604,0.74432,9.2992,1.0204,0.22884,0.059204,0.99547,0.38764,7.1997,0.95801,0.13269,0.12634,0.94023,0.19127,0.042236,-4.649,4.649,-0.86578,0.24127,0.20904,-1.3113,-2.8502,2.8502,0.12635,0.94031,0.19127,0.042266,-4.6497,4.6497,0.33267,6.432,9.8152,111.45,538.04,0.33267,6.432,9.8152,111.45,538.04
8,2,646,1,12.419,41.285,-6.4638,-2.2806,-54.88,1.6348,-0.23682,-0.18568,-4.7158,-0.66437,-3.4496,1.3283,-0.1901,4.4314,1.6247,15.243,0.32983,0.22927,0.061199,2.6142,0.33635,12.807,0.77184,0.22586,-0.0043861,-0.13587,0.42653,0.23821,-2.8712,2.8712,-2.5912,0.15792,0.25779,1.2024,-2.9259,2.9259,-0.0043746,-0.13589,0.42652,0.23822,-2.8712,2.8712,-1405.1,1.8985,25.948,675.71,1712,-1405.1,1.8985,25.948,675.71,1712
8,3,1158,1,26.178,40.885,-6.6381,-2.2259,-55.182,1.6647,-0.23369,-0.18381,-4.79,-0.62543,-4.4998,1.2798,-0.17962,4.783,1.6888,15.704,0.31092,0.23175,0.061031,2.7901,0.35046,13.54,0.83668,0.23784,0.12805,1.077,0.3311,-0.11605,-0.51394,1.077,-2.4883,1.1403,0.25891,0.21477,-0.60817,2.4883,0.12807,1.0769,0.3311,-0.11606,-0.51377,1.0769,-166.58,-1.0058,10.47,192.78,944.37,-166.58,-1.0058,10.47,192.78,944.37
8,4,880,1,16.747,40.276,-7.3568,-2.0904,-56.209,1.6889,-0.22811,-0.1749,-5.1087,-0.60135,-7.6269,1.3002,-0.1769,5.6515,1.8472,17.363,0.2935,0.23141,0.061031,3.2285,0.38125,15.334,0.97089,0.27888,0.073071,-0.14452,0.036721,-0.24184,0.96966,0.96966,-2.9991,2.5139,-0.051357,0.53712,3.1053,3.1053,0.073071,-0.14452,0.03672,-0.24183,0.96964,0.96964,-368.44,-0.65728,14.251,296.66,1297,-368.44,-0.65728,14.251,296.66,1297
8,5,933,1,20.435,41.018,-6.4822,-2.2543,-54.963,1.6807,-0.2298,-0.18499,-4.7082,-0.61687,-4.2711,1.228,-0.17408,4.6003,1.6435,15.256,0.30593,0.23134,0.06091,2.6894,0.34601,13.142,0.84214,0.2296,0.49103,0.77344,0.31423,-0.64983,1.9463,1.9463,-1.8891,1.7233,0.28522,0.27499,1.8369,1.8891,0.49103,0.77348,0.31423,-0.64982,1.9463,1.9463,-329.65,-0.4614,11.153,210.58,1204.2,-329.65,-0.4614,11.153,210.58,1204.2
9,1,1777,1,40.984,71.333,-0.90443,-4.1183,-43.754,1.4756,-0.0013131,-0.20302,1.3394,0.11995,3.7256,1.0934,-0.083825,0.83879,0.58058,19.168,2.3099,0.132,0.042762,0.29917,0.71133,43.7,3.2309,0.26322,-0.061716,0.0020087,-6.7619e-05,0.021125,-0.0045305,0.061716,-0.054837,-0.021874,-0.0037768,0.017046,-0.016884,0.054837,-0.061736,0.0020611,-7.1741e-05,0.021066,-0.0040717,0.061736,0.048053,2.9461,32.565,57.382,220.71,0.048053,2.9461,32.565,57.382,220.71
9,2,726,1,18.175,40.275,-7.4499,-2.08,-56.288,1.6838,-0.22631,-0.17365,-5.1474,-0.60187,-7.9672,1.3225,-0.17643,5.7276,1.8577,17.492,0.29555,0.23107,0.060949,3.2654,0.38303,15.48,0.97897,0.28308,0.097954,-0.23814,0.0037658,-0.0025262,0.99563,0.99563,-4.068,0.35309,-0.14153,0.87375,-0.4883,4.068,0.09796,-0.23818,0.0037648,-0.0025306,0.99572,0.99572,-322.44,-0.64541,14.445,287.74,1210.4,-322.44,-0.64541,14.445,287.74,1210.4
9,3,1632,1,44.36,69.633,-1.1414,-4.9946,-38.686,0.66823,-0.40476,-0.14211,1.3385,1.306,5.3103,2.4058,0.51496,2.4758,1.1482,11.984,1.7621,0.22793,0.048089,1.1782,0.60846,36.257,1.6229,0.18429,0.07435,0.0080048,-0.012609,-0.055104,-0.23661,0.23661,0.76069,0.88563,0.049617,0.18799,8.1575,8.1575,0.07427,0.00781,-0.012608,-0.055094,-0.23589,0.23589,0.029662,10.184,17.346,32.249,501.45,0.029662,10.184,17.346,32.249,501.45
9,4,672,1,13.614,40.298,-7.3664,-2.1313,-55.87,1.6732,-0.2213,-0.17226,-5.0892,-0.62284,-7.7988,1.3393,-0.18472,5.5522,1.8479,17.581,0.29709,0.22915,0.060813,3.188,0.3782,15.137,0.91871,0.27528,0.36572,-1.1929,-0.019083,0.19375,-0.37025,1.1929,-3.765,1.4255,-0.10848,0.84315,1.6976,3.765,0.36572,-1.1929,-0.019083,0.19375,-0.37024,1.1929,-352.92,-0.81701,10.48,284.87,1253,-352.92,-0.81701,10.48,284.87,1253
9,5,1308,1,26.982,71.333,-0.90793,-4.1171,-43.747,1.4799,-0.001551,-0.20297,1.3406,0.11946,3.7206,1.0874,-0.08472,0.84251,0.58112,19.171,2.3165,0.13253,0.042912,0.29977,0.71162,43.775,3.2548,0.26336,-0.0033028,-0.0034509,-0.00020609,0.0059767,-0.030279,0.030279,0.068055,-0.027078,-0.0038973,0.044504,-0.045208,0.068055,-0.0033084,-0.0034381,-0.00020708,0.0059624,-0.030169,0.030169,0.049346,2.9626,33.759,58.796,226.27,0.049346,2.9626,33.759,58.796,226.27
